canton,date,week,year,doses_delivered,first_doses,second_doses,total_vaccinations,source
AG,2020-12-26,,,0,1,0,1,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
LU,2020-12-26,,,,644,0,644,https://www.lustat.ch/daten?id=28177
ZG,2020-12-26,,,,,,250,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/daten/themen/result-themen-14-03-12.csv
AG,2020-12-27,,,0,1,0,1,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
BL,2020-12-27,,,,,,0,https://www.baselland.ch/politik-und-behorden/direktionen/volkswirtschafts-und-gesundheitsdirektion/amt-fur-gesundheit/medizinische-dienste/kantonsarztlicher-dienst/aktuelles/covid-19-faelle-kanton-basel-landschaft/covid-19-impfungen
ZG,2020-12-27,,,,,,250,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/daten/themen/result-themen-14-03-12.csv
AG,2020-12-28,,,0,98,1,99,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
BL,2020-12-28,,,,64,0,64,https://www.baselland.ch/politik-und-behorden/direktionen/volkswirtschafts-und-gesundheitsdirektion/amt-fur-gesundheit/medizinische-dienste/kantonsarztlicher-dienst/aktuelles/covid-19-faelle-kanton-basel-landschaft/covid-19-impfungen
BS,2020-12-28,,,,621,0,621,https://data.bs.ch/explore/dataset/100111/download/?format=csv&timezone=Europe/Berlin&lang=en&use_labels_for_header=true&csv_separator=%3B
LU,2020-12-28,,,,1024,0,1024,https://www.lustat.ch/daten?id=28177
NE,2020-12-28,,,,213,0,213,https://www.ne.ch/autorites/DFS/SCSP/medecin-cantonal/maladies-vaccinations/Pages/Covid-19-statistiques.aspx
SH,2020-12-28,,,,0,0,0,https://coviddashboard.sh.ch/impfungen/
ZG,2020-12-28,,,,,,250,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/daten/themen/result-themen-14-03-12.csv
AG,2020-12-29,,,0,166,1,167,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
BL,2020-12-29,,,,119,0,119,https://www.baselland.ch/politik-und-behorden/direktionen/volkswirtschafts-und-gesundheitsdirektion/amt-fur-gesundheit/medizinische-dienste/kantonsarztlicher-dienst/aktuelles/covid-19-faelle-kanton-basel-landschaft/covid-19-impfungen
BS,2020-12-29,,,,1286,1,1287,https://data.bs.ch/explore/dataset/100111/download/?format=csv&timezone=Europe/Berlin&lang=en&use_labels_for_header=true&csv_separator=%3B
LU,2020-12-29,,,,1180,0,1180,https://www.lustat.ch/daten?id=28177
SH,2020-12-29,,,,111,0,111,https://coviddashboard.sh.ch/impfungen/
VD,2020-12-29,,,,11,,11,https://monitoring.unisante.ch/d/krLTmEfGk/donnees-vaccination-covid-19-vaud
ZG,2020-12-29,,,,,,350,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/daten/themen/result-themen-14-03-12.csv
AG,2020-12-30,,,0,238,1,239,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
BL,2020-12-30,,,,254,0,254,https://www.baselland.ch/politik-und-behorden/direktionen/volkswirtschafts-und-gesundheitsdirektion/amt-fur-gesundheit/medizinische-dienste/kantonsarztlicher-dienst/aktuelles/covid-19-faelle-kanton-basel-landschaft/covid-19-impfungen
BS,2020-12-30,,,,2193,1,2194,https://data.bs.ch/explore/dataset/100111/download/?format=csv&timezone=Europe/Berlin&lang=en&use_labels_for_header=true&csv_separator=%3B
LU,2020-12-30,,,,1218,0,1218,https://www.lustat.ch/daten?id=28177
SH,2020-12-30,,,,111,0,111,https://coviddashboard.sh.ch/impfungen/
VD,2020-12-30,,,,96,,96,https://monitoring.unisante.ch/d/krLTmEfGk/donnees-vaccination-covid-19-vaud
ZG,2020-12-30,,,,,,350,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/daten/themen/result-themen-14-03-12.csv
AG,2020-12-31,,,0,238,1,239,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
BL,2020-12-31,,,,254,0,254,https://www.baselland.ch/politik-und-behorden/direktionen/volkswirtschafts-und-gesundheitsdirektion/amt-fur-gesundheit/medizinische-dienste/kantonsarztlicher-dienst/aktuelles/covid-19-faelle-kanton-basel-landschaft/covid-19-impfungen
BS,2020-12-31,,,,2193,1,2194,https://data.bs.ch/explore/dataset/100111/download/?format=csv&timezone=Europe/Berlin&lang=en&use_labels_for_header=true&csv_separator=%3B
SH,2020-12-31,,,,111,0,111,https://coviddashboard.sh.ch/impfungen/
ZG,2020-12-31,,,,,,350,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/daten/themen/result-themen-14-03-12.csv
AG,2021-01-01,,,0,239,1,240,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
BL,2021-01-01,,,,255,0,255,https://www.baselland.ch/politik-und-behorden/direktionen/volkswirtschafts-und-gesundheitsdirektion/amt-fur-gesundheit/medizinische-dienste/kantonsarztlicher-dienst/aktuelles/covid-19-faelle-kanton-basel-landschaft/covid-19-impfungen
BS,2021-01-01,,,,2193,1,2194,https://data.bs.ch/explore/dataset/100111/download/?format=csv&timezone=Europe/Berlin&lang=en&use_labels_for_header=true&csv_separator=%3B
SH,2021-01-01,,,,111,0,111,https://coviddashboard.sh.ch/impfungen/
ZG,2021-01-01,,,,,,350,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/daten/themen/result-themen-14-03-12.csv
AG,2021-01-02,,,0,240,1,241,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
BL,2021-01-02,,,,256,0,256,https://www.baselland.ch/politik-und-behorden/direktionen/volkswirtschafts-und-gesundheitsdirektion/amt-fur-gesundheit/medizinische-dienste/kantonsarztlicher-dienst/aktuelles/covid-19-faelle-kanton-basel-landschaft/covid-19-impfungen
BS,2021-01-02,,,,2193,1,2194,https://data.bs.ch/explore/dataset/100111/download/?format=csv&timezone=Europe/Berlin&lang=en&use_labels_for_header=true&csv_separator=%3B
SH,2021-01-02,,,,111,0,111,https://coviddashboard.sh.ch/impfungen/
ZG,2021-01-02,,,,,,350,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/daten/themen/result-themen-14-03-12.csv
AG,2021-01-03,,,0,240,1,241,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
BL,2021-01-03,,,,256,0,256,https://www.baselland.ch/politik-und-behorden/direktionen/volkswirtschafts-und-gesundheitsdirektion/amt-fur-gesundheit/medizinische-dienste/kantonsarztlicher-dienst/aktuelles/covid-19-faelle-kanton-basel-landschaft/covid-19-impfungen
BS,2021-01-03,,,,2193,1,2194,https://data.bs.ch/explore/dataset/100111/download/?format=csv&timezone=Europe/Berlin&lang=en&use_labels_for_header=true&csv_separator=%3B
SH,2021-01-03,,,,111,0,111,https://coviddashboard.sh.ch/impfungen/
ZG,2021-01-03,,,,,,350,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/daten/themen/result-themen-14-03-12.csv
AG,2021-01-04,,,0,240,1,241,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
BL,2021-01-04,,,,499,0,499,https://www.baselland.ch/politik-und-behorden/direktionen/volkswirtschafts-und-gesundheitsdirektion/amt-fur-gesundheit/medizinische-dienste/kantonsarztlicher-dienst/aktuelles/covid-19-faelle-kanton-basel-landschaft/covid-19-impfungen
BS,2021-01-04,,,,2713,1,2714,https://data.bs.ch/explore/dataset/100111/download/?format=csv&timezone=Europe/Berlin&lang=en&use_labels_for_header=true&csv_separator=%3B
NE,2021-01-04,,,,622,0,622,https://www.ne.ch/autorites/DFS/SCSP/medecin-cantonal/maladies-vaccinations/Pages/Covid-19-statistiques.aspx
SH,2021-01-04,,,,111,0,111,https://coviddashboard.sh.ch/impfungen/
ZG,2021-01-04,,,,,,350,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/daten/themen/result-themen-14-03-12.csv
AG,2021-01-05,,,0,694,1,695,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
BL,2021-01-05,,,,723,0,723,https://www.baselland.ch/politik-und-behorden/direktionen/volkswirtschafts-und-gesundheitsdirektion/amt-fur-gesundheit/medizinische-dienste/kantonsarztlicher-dienst/aktuelles/covid-19-faelle-kanton-basel-landschaft/covid-19-impfungen
BS,2021-01-05,,,,3200,1,3201,https://data.bs.ch/explore/dataset/100111/download/?format=csv&timezone=Europe/Berlin&lang=en&use_labels_for_header=true&csv_separator=%3B
LU,2021-01-05,,,,1843,0,1843,https://www.lustat.ch/daten?id=28177
SH,2021-01-05,,,,313,0,313,https://coviddashboard.sh.ch/impfungen/
TG,2021-01-05,,,,567,1,568,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552
ZG,2021-01-05,,,,,,350,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/daten/themen/result-themen-14-03-12.csv
AG,2021-01-06,,,0,1164,1,1165,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
BL,2021-01-06,,,,1035,0,1035,https://www.baselland.ch/politik-und-behorden/direktionen/volkswirtschafts-und-gesundheitsdirektion/amt-fur-gesundheit/medizinische-dienste/kantonsarztlicher-dienst/aktuelles/covid-19-faelle-kanton-basel-landschaft/covid-19-impfungen
BS,2021-01-06,,,,3847,1,3848,https://data.bs.ch/explore/dataset/100111/download/?format=csv&timezone=Europe/Berlin&lang=en&use_labels_for_header=true&csv_separator=%3B
LU,2021-01-06,,,,2216,0,2216,https://www.lustat.ch/daten?id=28177
SG,2021-01-06,,,,1,0,1,https://www.sg.ch/ueber-den-kanton-st-gallen/statistik/covid-19.html
SG,2021-01-06,,,,1,0,1,https://www.sg.ch/ueber-den-kanton-st-gallen/statistik/covid-19.html
SH,2021-01-06,,,,407,0,407,https://coviddashboard.sh.ch/impfungen/
TG,2021-01-06,,,,567,1,568,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552
ZG,2021-01-06,,,,,,450,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/daten/themen/result-themen-14-03-12.csv
AG,2021-01-07,,,0,1888,2,1890,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
BL,2021-01-07,,,,1562,0,1562,https://www.baselland.ch/politik-und-behorden/direktionen/volkswirtschafts-und-gesundheitsdirektion/amt-fur-gesundheit/medizinische-dienste/kantonsarztlicher-dienst/aktuelles/covid-19-faelle-kanton-basel-landschaft/covid-19-impfungen
BS,2021-01-07,,,,3847,1,3848,https://data.bs.ch/explore/dataset/100111/download/?format=csv&timezone=Europe/Berlin&lang=en&use_labels_for_header=true&csv_separator=%3B
LU,2021-01-07,,,,2983,0,2983,https://www.lustat.ch/daten?id=28177
SG,2021-01-07,,,,5,0,5,https://www.sg.ch/ueber-den-kanton-st-gallen/statistik/covid-19.html
SG,2021-01-07,,,,5,0,5,https://www.sg.ch/ueber-den-kanton-st-gallen/statistik/covid-19.html
SH,2021-01-07,,,,903,0,903,https://coviddashboard.sh.ch/impfungen/
TG,2021-01-07,,,,853,1,854,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552
VD,2021-01-07,,,,197,,197,https://monitoring.unisante.ch/d/krLTmEfGk/donnees-vaccination-covid-19-vaud
ZG,2021-01-07,,,,,,555,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/daten/themen/result-themen-14-03-12.csv
AG,2021-01-08,,,0,2530,2,2532,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
BL,2021-01-08,,,,1882,0,1882,https://www.baselland.ch/politik-und-behorden/direktionen/volkswirtschafts-und-gesundheitsdirektion/amt-fur-gesundheit/medizinische-dienste/kantonsarztlicher-dienst/aktuelles/covid-19-faelle-kanton-basel-landschaft/covid-19-impfungen
BS,2021-01-08,,,,3847,1,3848,https://data.bs.ch/explore/dataset/100111/download/?format=csv&timezone=Europe/Berlin&lang=en&use_labels_for_header=true&csv_separator=%3B
LU,2021-01-08,,,,4130,0,4130,https://www.lustat.ch/daten?id=28177
SG,2021-01-08,,,,6,0,6,https://www.sg.ch/ueber-den-kanton-st-gallen/statistik/covid-19.html
SG,2021-01-08,,,,6,0,6,https://www.sg.ch/ueber-den-kanton-st-gallen/statistik/covid-19.html
SH,2021-01-08,,,,1420,0,1420,https://coviddashboard.sh.ch/impfungen/
TG,2021-01-08,,,,1078,1,1079,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552
VD,2021-01-08,,,,304,,304,https://monitoring.unisante.ch/d/krLTmEfGk/donnees-vaccination-covid-19-vaud
ZG,2021-01-08,,,,,,709,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/daten/themen/result-themen-14-03-12.csv
AG,2021-01-09,,,0,2746,2,2748,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
BL,2021-01-09,,,,1882,0,1882,https://www.baselland.ch/politik-und-behorden/direktionen/volkswirtschafts-und-gesundheitsdirektion/amt-fur-gesundheit/medizinische-dienste/kantonsarztlicher-dienst/aktuelles/covid-19-faelle-kanton-basel-landschaft/covid-19-impfungen
BS,2021-01-09,,,,3850,1,3851,https://data.bs.ch/explore/dataset/100111/download/?format=csv&timezone=Europe/Berlin&lang=en&use_labels_for_header=true&csv_separator=%3B
LU,2021-01-09,,,,4416,0,4416,https://www.lustat.ch/daten?id=28177
SG,2021-01-09,,,,6,0,6,https://www.sg.ch/ueber-den-kanton-st-gallen/statistik/covid-19.html
SG,2021-01-09,,,,6,0,6,https://www.sg.ch/ueber-den-kanton-st-gallen/statistik/covid-19.html
SH,2021-01-09,,,,1420,0,1420,https://coviddashboard.sh.ch/impfungen/
TG,2021-01-09,,,,1078,1,1079,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552
VD,2021-01-09,,,,339,,339,https://monitoring.unisante.ch/d/krLTmEfGk/donnees-vaccination-covid-19-vaud
ZG,2021-01-09,,,,,,709,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/daten/themen/result-themen-14-03-12.csv
AG,2021-01-10,,,0,2746,2,2748,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
BL,2021-01-10,,,,1882,0,1882,https://www.baselland.ch/politik-und-behorden/direktionen/volkswirtschafts-und-gesundheitsdirektion/amt-fur-gesundheit/medizinische-dienste/kantonsarztlicher-dienst/aktuelles/covid-19-faelle-kanton-basel-landschaft/covid-19-impfungen
BS,2021-01-10,,,,3850,1,3851,https://data.bs.ch/explore/dataset/100111/download/?format=csv&timezone=Europe/Berlin&lang=en&use_labels_for_header=true&csv_separator=%3B
SG,2021-01-10,,,,6,0,6,https://www.sg.ch/ueber-den-kanton-st-gallen/statistik/covid-19.html
SG,2021-01-10,,,,6,0,6,https://www.sg.ch/ueber-den-kanton-st-gallen/statistik/covid-19.html
SH,2021-01-10,,,,1420,0,1420,https://coviddashboard.sh.ch/impfungen/
TG,2021-01-10,,,,1078,1,1079,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552
VD,2021-01-10,,,,369,,369,https://monitoring.unisante.ch/d/krLTmEfGk/donnees-vaccination-covid-19-vaud
ZG,2021-01-10,,,,,,709,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/daten/themen/result-themen-14-03-12.csv
AG,2021-01-11,,,0,3238,2,3240,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
BL,2021-01-11,,,,2445,0,2445,https://www.baselland.ch/politik-und-behorden/direktionen/volkswirtschafts-und-gesundheitsdirektion/amt-fur-gesundheit/medizinische-dienste/kantonsarztlicher-dienst/aktuelles/covid-19-faelle-kanton-basel-landschaft/covid-19-impfungen
BS,2021-01-11,,,,3850,1,3851,https://data.bs.ch/explore/dataset/100111/download/?format=csv&timezone=Europe/Berlin&lang=en&use_labels_for_header=true&csv_separator=%3B
LU,2021-01-11,,,,5054,0,5054,https://www.lustat.ch/daten?id=28177
NE,2021-01-11,,,,1112,0,1112,https://www.ne.ch/autorites/DFS/SCSP/medecin-cantonal/maladies-vaccinations/Pages/Covid-19-statistiques.aspx
SG,2021-01-11,,,,44,0,44,https://www.sg.ch/ueber-den-kanton-st-gallen/statistik/covid-19.html
SG,2021-01-11,,,,44,0,44,https://www.sg.ch/ueber-den-kanton-st-gallen/statistik/covid-19.html
SH,2021-01-11,,,,1585,0,1585,https://coviddashboard.sh.ch/impfungen/
TG,2021-01-11,,,,1082,1,1083,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552
VD,2021-01-11,,,,956,,956,https://monitoring.unisante.ch/d/krLTmEfGk/donnees-vaccination-covid-19-vaud
ZG,2021-01-11,,,,,,757,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/daten/themen/result-themen-14-03-12.csv
AG,2021-01-12,,,0,4065,2,4067,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
BE,2021-01-12,,,,573,0,573,https://www.besondere-lage.sites.be.ch/de/start/impfen.html
BL,2021-01-12,,,,3003,0,3003,https://www.baselland.ch/politik-und-behorden/direktionen/volkswirtschafts-und-gesundheitsdirektion/amt-fur-gesundheit/medizinische-dienste/kantonsarztlicher-dienst/aktuelles/covid-19-faelle-kanton-basel-landschaft/covid-19-impfungen
BS,2021-01-12,,,,3850,1,3851,https://data.bs.ch/explore/dataset/100111/download/?format=csv&timezone=Europe/Berlin&lang=en&use_labels_for_header=true&csv_separator=%3B
LU,2021-01-12,,,,5982,0,5982,https://www.lustat.ch/daten?id=28177
SG,2021-01-12,,,,58,1,59,https://www.sg.ch/ueber-den-kanton-st-gallen/statistik/covid-19.html
SG,2021-01-12,,,,58,1,59,https://www.sg.ch/ueber-den-kanton-st-gallen/statistik/covid-19.html
SH,2021-01-12,,,,1798,1,1799,https://coviddashboard.sh.ch/impfungen/
TG,2021-01-12,,,,1181,1,1182,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552
VD,2021-01-12,,,,1907,,1907,https://monitoring.unisante.ch/d/krLTmEfGk/donnees-vaccination-covid-19-vaud
ZG,2021-01-12,,,,,,908,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/daten/themen/result-themen-14-03-12.csv
AG,2021-01-13,,,0,4728,4,4732,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
BE,2021-01-13,,,,1318,0,1318,https://www.besondere-lage.sites.be.ch/de/start/impfen.html
BL,2021-01-13,,,,3717,0,3717,https://www.baselland.ch/politik-und-behorden/direktionen/volkswirtschafts-und-gesundheitsdirektion/amt-fur-gesundheit/medizinische-dienste/kantonsarztlicher-dienst/aktuelles/covid-19-faelle-kanton-basel-landschaft/covid-19-impfungen
BS,2021-01-13,,,,4434,2,4436,https://data.bs.ch/explore/dataset/100111/download/?format=csv&timezone=Europe/Berlin&lang=en&use_labels_for_header=true&csv_separator=%3B
LU,2021-01-13,,,,6584,18,6602,https://www.lustat.ch/daten?id=28177
SG,2021-01-13,,,,88,1,89,https://www.sg.ch/ueber-den-kanton-st-gallen/statistik/covid-19.html
SG,2021-01-13,,,,88,1,89,https://www.sg.ch/ueber-den-kanton-st-gallen/statistik/covid-19.html
SH,2021-01-13,,,,2061,1,2062,https://coviddashboard.sh.ch/impfungen/
SO,2021-01-13,,,,5003,,5003,https://corona.so.ch/index.php?id=27979
TG,2021-01-13,,,,1392,1,1393,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552
VD,2021-01-13,,,,3077,,3077,https://monitoring.unisante.ch/d/krLTmEfGk/donnees-vaccination-covid-19-vaud
ZG,2021-01-13,,,,,,1130,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/daten/themen/result-themen-14-03-12.csv
AG,2021-01-14,,,0,5420,5,5425,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
BE,2021-01-14,,,,2123,0,2123,https://www.besondere-lage.sites.be.ch/de/start/impfen.html
BL,2021-01-14,,,,4315,1,4316,https://www.baselland.ch/politik-und-behorden/direktionen/volkswirtschafts-und-gesundheitsdirektion/amt-fur-gesundheit/medizinische-dienste/kantonsarztlicher-dienst/aktuelles/covid-19-faelle-kanton-basel-landschaft/covid-19-impfungen
BS,2021-01-14,,,,4911,2,4913,https://data.bs.ch/explore/dataset/100111/download/?format=csv&timezone=Europe/Berlin&lang=en&use_labels_for_header=true&csv_separator=%3B
LU,2021-01-14,,,,7049,27,7076,https://www.lustat.ch/daten?id=28177
SG,2021-01-14,,,,119,1,120,https://www.sg.ch/ueber-den-kanton-st-gallen/statistik/covid-19.html
SG,2021-01-14,,,,119,1,120,https://www.sg.ch/ueber-den-kanton-st-gallen/statistik/covid-19.html
SH,2021-01-14,,,,2256,1,2257,https://coviddashboard.sh.ch/impfungen/
SO,2021-01-14,,,,5744,,5744,https://corona.so.ch/index.php?id=27979
TG,2021-01-14,,,,1651,2,1653,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552
VD,2021-01-14,,,,4048,,4048,https://monitoring.unisante.ch/d/krLTmEfGk/donnees-vaccination-covid-19-vaud
ZG,2021-01-14,,,,,,1343,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/daten/themen/result-themen-14-03-12.csv
AG,2021-01-15,,,0,5959,6,5965,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
BE,2021-01-15,,,,3218,0,3218,https://www.besondere-lage.sites.be.ch/de/start/impfen.html
BL,2021-01-15,,,,4888,1,4889,https://www.baselland.ch/politik-und-behorden/direktionen/volkswirtschafts-und-gesundheitsdirektion/amt-fur-gesundheit/medizinische-dienste/kantonsarztlicher-dienst/aktuelles/covid-19-faelle-kanton-basel-landschaft/covid-19-impfungen
BS,2021-01-15,,,,6048,5,6053,https://data.bs.ch/explore/dataset/100111/download/?format=csv&timezone=Europe/Berlin&lang=en&use_labels_for_header=true&csv_separator=%3B
LU,2021-01-15,,,,7653,32,7685,https://www.lustat.ch/daten?id=28177
SG,2021-01-15,,,,128,1,129,https://www.sg.ch/ueber-den-kanton-st-gallen/statistik/covid-19.html
SG,2021-01-15,,,,128,1,129,https://www.sg.ch/ueber-den-kanton-st-gallen/statistik/covid-19.html
SH,2021-01-15,,,,2458,1,2459,https://coviddashboard.sh.ch/impfungen/
TG,2021-01-15,,,,1893,2,1895,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552
VD,2021-01-15,,,,5270,,5270,https://monitoring.unisante.ch/d/krLTmEfGk/donnees-vaccination-covid-19-vaud
ZG,2021-01-15,,,,,,1624,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/daten/themen/result-themen-14-03-12.csv
AG,2021-01-16,,,0,6180,6,6186,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
BL,2021-01-16,,,,4888,1,4889,https://www.baselland.ch/politik-und-behorden/direktionen/volkswirtschafts-und-gesundheitsdirektion/amt-fur-gesundheit/medizinische-dienste/kantonsarztlicher-dienst/aktuelles/covid-19-faelle-kanton-basel-landschaft/covid-19-impfungen
